coin,totalCurrentValue
build-on-bnb,349.67687449541404
thena,179.58779729072526
kujira,178.61210627638243
popcat,165.66942373653953
grass,162.7189589482737
mantra-dao,160.27562906953435
ai-rig-complex,159.64621042043427
euler,155.48222912636638
wrapped-quil,154.68801241334734
vectorchat-ai,148.1431949042628
acolyte-by-virtuals,147.49466915072853
wojak,145.7243358082845
kamino,143.92405138549844
fantom,141.78768518185163
contango,141.06526274121717
instadapp,140.6736221018826
litecoin,140.12303956744668
maple,139.58781070401466
autonolas,138.1446643571672
kaspa,137.54536488303438
simon-s-cat,136.28092068200294
eden,134.17377041245942
paraswap,132.8916849013607
morphware,131.1208880827199
self-chain,130.65414570635008
bittensor,129.6531459366706
woman-yelling-at-cat,129.29555815508778
hyperliquid,129.03384513781157
optimism,128.6380535002765
cartesi,128.61457368553857
ripple,128.5930372912972
ait-protocol,126.89399851718441
cardano,126.82769795511912
fetch-ai,125.36839674592217
uniswap,124.81101425818247
stader,124.77272157110059
henlo-2,124.63262635222071
woo-network,124.57265138046664
zeus-network,124.49973323888524
monkeyhaircut,124.15827377531458
swarms,123.74928214384002
layerzero,123.70814082481054
jito-governance-token,123.3098461411342
arbitrum,122.51800184878637
thorchain,122.37554206097184
meta-2,121.44916453161754
drift-protocol,121.13287514857596
metaplex,121.12243228453966
blur,120.93718159419736
kusama,120.92185510059812
meow,120.74144349306805
hilo-2,120.50695508389718
clearpool,120.44566023678371
wazirx,120.1787122834242
flow,120.10870813378742
helium,120.04817176239008
sui,119.73224642077416
openserv,119.39447473126536
injective-protocol,119.29454523248101
conflux-token,118.94053591246991
render-token,118.77393176618229
dogecoin,118.76020109441286
across-protocol,118.52492907035902
celo,118.11558957013524
synesis-one,118.07067015125821
orbit-3,117.9310319858583
tron,117.88026815640163
graphlinq-protocol,117.81660541690553
pyth-network,117.75378740835146
aave,117.49986188199765
filecoin,117.03365884550274
neur-sh,116.7764065228714
aptos,116.66236363291017
stellar,116.5457617590004
endurance,116.46774942991982
celestia,116.41469720523473
mina-protocol,116.30444739668324
astar,116.14136468674633
alphaarc,115.90025469362428
velodrome-finance,115.62478691092588
vanar-chain,115.38377255314181
near,115.36119073132336
the-open-network,115.22228738760671
base-god,114.27292975042916
theta-fuel,114.17416819594723
mog-coin,114.12375130707022
minimini,114.05125875399284
crown-by-third-time-games,113.18227288979477
kerosene,113.00559796669633
puffer-finance,112.63894762271998
sei-network,112.45459393017838
harrypotterobamasonic10in,111.71788619452657
mother-iggy,111.52532627896178
pepe,111.43282922842214
blockstack,111.36126486963687
livepeer,111.31229317736764
akash-network,110.50925945000769
apu-s-club,110.28539770849709
zignaly,110.10547609492443
chainlink,109.96999001369552
pocket-network,109.8141468671553
aerodrome-finance,109.56554413955418
jupiter-exchange-solana,109.35324713203127
retardio,109.28483599249626
mumu-the-bull-3,108.43748486035011
cat-in-a-dogs-world,108.33974803614862
rollbit-coin,108.33738170036999
ethereum,108.1527909532544
automata,107.57876519909858
dream-machine-token,107.57794810477708
theta-token,107.57250460147912
io,106.81586051884796
saga-2,105.89496150812896
virtual-protocol,105.85457608109013
pixels,105.78961555863212
nosana,105.53331012778449
chex-token,105.43926369067252
tars-protocol,105.23045594457166
raydium,104.59747377105575
banana-gun,104.16491451791804
chasm-ai,104.14573355676012
bitcoin,103.49577945877826
michicoin,102.73473471107633
send-2,102.48746340148396
spx6900,101.02105075101416
solana,100.9384110242649
inverse-finance,100.84470478668803
elastic-finance-token,100.54074883493084
freysa-ai,99.46594723579165
echelon-prime,99.43724391673176
dinero-2,98.84952790946626
spectral,98.53270715064296
vertex-protocol,98.33381617601208
billy,98.07686078766227
caprisun-monkey,97.96834919838668
selfiedogcoin,97.92462193069396
ava-ai,97.70610250747241
liquity,96.1124097839342
only1,96.0264486904875
bitget-token,95.6050915091026
media-licensing-token,95.59225483839347
dymension,95.26420213778725
dogwifcoin,94.5316684660527
pudgy-penguins,94.2556348980146
natix-network,93.04110967676122
peapods-finance,91.6843669763798
spectra-finance,90.73156632531975
buttholes,90.12929856059284
picasso,90.08429549179763
alephium,89.55082587904677
fwog,89.00183621499828
xnet-mobile-2,88.00846333121277
aura-on-sol,87.8079735972973
ethena,87.77738783561962
dither,87.75083224198774
cow-protocol,87.3516147472637
smoking-chicken-fish,86.98788397412804
zero1-labs,86.9864980263643
aixbt,86.39132466295125
lock-in,85.75492392330182
dubbz,84.72190945380501
heurist,83.04139178548517
heurist,83.04139178548517
alchemy-pay,82.31560980961413
gigachad-2,81.92551398791402
empyreal,81.07454546619242
carbify,81.03084983264218
yne,79.11175137083856
fartcoin,75.65771897486643
non-playable-coin,74.91839803706466
duck-ai,72.69721392948098
ora-protocol,72.63579731569054
illuminex,71.55183592537588
sekoia-by-virtuals,71.34300731953923
loomlay,59.62854397509221
iiii-lovvv-youuuu,56.75553048156138
dog-with-apple-in-mouth,52.40809154853606
