coin,totalCurrentValue
build-on-bnb,279.85620176603356
grass,214.98907161465712
euler,203.3790746127108
swarms,192.94429919009445
fantom,182.44434861852062
kujira,177.98031422778064
mantra-dao,177.04529888400415
thena,171.81174495287544
michicoin,165.35322197838772
woman-yelling-at-cat,156.8160904585655
instadapp,156.06681368719472
bittensor,155.96708637712246
vectorchat-ai,154.8841495333851
ai-rig-complex,153.70418716309857
contango,153.48918586763222
maple,149.16359092163182
popcat,148.1354998814895
self-chain,146.02879844599016
celestia,144.39951577719975
wrapped-quil,142.81797413720673
litecoin,140.5480818018865
paraswap,139.99587882221158
eden,136.97717831761088
freysa-ai,136.88123237233617
pocket-network,136.55777471376692
simon-s-cat,135.52748331747463
sei-network,134.79514225601488
pyth-network,133.87781815985807
fwog,133.51351724834856
astar,132.64626941963897
endurance,132.18756642294503
thorchain,132.0379623463523
optimism,131.787291622193
wojak,130.865533464789
mumu-the-bull-3,130.00886338985507
henlo-2,129.52504860306058
meta-2,129.4152190203973
autonolas,129.3476304555031
blur,128.8508721140151
ait-protocol,128.60869993493952
woo-network,128.10840087422875
kamino,127.91268533372846
cardano,127.18492943780237
kaspa,126.78655093291474
fetch-ai,126.78354724320307
layerzero,125.68732140421801
morphware,125.39803221699731
sui,125.27378414879043
rollbit-coin,124.6204552892531
flow,123.88681233941011
arbitrum,123.21087072601787
injective-protocol,122.47590969811957
kusama,121.93038223614523
acolyte-by-virtuals,121.84847915879298
ripple,121.39590196472787
cartesi,121.2524181454561
aptos,120.96002512247104
conflux-token,120.79804401397898
synesis-one,120.71738792474127
crown-by-third-time-games,120.64958879076549
mina-protocol,120.34583957874788
hilo-2,119.84798315761736
hyperliquid,119.4109877951818
jito-governance-token,119.32522934792537
stader,118.96010217303318
celo,118.67498490662908
ava-ai,118.41107456493576
filecoin,118.282867845815
uniswap,117.73543451962536
zignaly,117.4313858795055
near,117.14314226547769
velodrome-finance,117.0238676462588
wazirx,115.98524418432598
tron,115.98213617171011
vanar-chain,115.85002714908592
theta-fuel,115.59788965566185
kerosene,115.32506918023151
aave,114.36205674206509
the-open-network,114.08360938552595
helium,113.93389660179925
stellar,113.77091485306175
retardio,113.74735771320789
zeus-network,113.72632127049921
mog-coin,113.54497351496134
drift-protocol,113.3821259001583
render-token,113.31201792123498
ethereum,112.29074141571063
alephium,111.41608433036087
blockstack,111.14676722032637
pepe,110.68039981179088
across-protocol,110.232987192649
dogecoin,110.20575632642141
theta-token,108.70832400443679
mother-iggy,108.33992860716054
meow,107.811513806128
spx6900,107.7215320261594
chex-token,107.3420675666126
aerodrome-finance,106.53021030202503
akash-network,106.46740218282308
cat-in-a-dogs-world,106.42358587880547
sekoia-by-virtuals,106.12339165552353
io,105.74937422918315
metaplex,105.32981840429514
pixels,105.27721317285801
chasm-ai,105.175184022934
clearpool,105.02710194922855
virtual-protocol,104.89355721398219
nosana,104.8692458299602
automata,104.86105070549084
livepeer,104.58211371633324
chainlink,104.4413617366428
bitcoin,103.93018445703451
cow-protocol,103.78719246486155
send-2,103.58615072145822
graphlinq-protocol,103.5735286738286
alchemy-pay,103.50411624007765
inverse-finance,103.09753813790098
puffer-finance,102.6929636574445
base-god,101.87684881930011
billy,101.0783642538776
dogwifcoin,101.02687638280422
monkeyhaircut,100.55376757383621
saga-2,100.46595596459122
tars-protocol,100.32319883968833
zero1-labs,99.06698179996754
jupiter-exchange-solana,98.4112633713654
harrypotterobamasonic10in,98.0790535055256
spectra-finance,97.91560570797886
banana-gun,97.40729980239064
xnet-mobile-2,96.9295037652574
liquity,96.75917712702054
dymension,96.47356031374795
bitget-token,95.96257001189753
neur-sh,95.91200880734306
selfiedogcoin,94.46462186273389
minimini,94.33811720893299
openserv,94.27921957578651
apu-s-club,93.78427314654742
dinero-2,93.23008051963437
solana,92.29187080950926
vertex-protocol,92.05226329835477
duck-ai,91.46652857186689
raydium,91.02330513164296
only1,89.63919816384752
ethena,87.5640594039931
media-licensing-token,87.54364959154962
elastic-finance-token,87.44939354332215
dither,87.42811829791474
pudgy-penguins,87.08424686118492
aixbt,86.16366356309229
loomlay,85.46527121644552
echelon-prime,85.39371194243044
natix-network,85.02453061736655
orbit-3,84.23194120880987
alphaarc,82.7422834369109
spectral,81.65747577203886
buttholes,81.33834856039132
dream-machine-token,76.00936865352806
non-playable-coin,75.45388778121755
peapods-finance,75.42185570862122
yne,74.98317363730179
heurist,74.17810665661102
heurist,74.17810665661102
lock-in,73.4906847794185
illuminex,73.45834152408105
empyreal,72.70528118668028
picasso,72.68969096388793
caprisun-monkey,72.0419274660562
gigachad-2,71.54741804836515
dubbz,70.72881502312492
smoking-chicken-fish,69.24161937545297
carbify,69.0753646525023
ora-protocol,68.1163160665092
aura-on-sol,66.28556248167834
fartcoin,64.6713292507108
dog-with-apple-in-mouth,53.8124729554488
iiii-lovvv-youuuu,45.3202246425925
