coin,totalCurrentValue
build-on-bnb,243.00716916144253
fantom,204.01050130388583
grass,177.33762655025834
kujira,176.17669114197477
euler,172.9817195855687
mantra-dao,166.5737186074454
swarms,146.5536801288799
ava-ai,144.20710564870234
michicoin,143.90943983356686
thorchain,141.87177502641535
celestia,139.90603467516186
thena,139.86541801483378
maple,138.964339952109
ai-rig-complex,136.8909512452626
contango,136.8425501414522
bittensor,136.3535287924897
eden,135.93170002282636
instadapp,133.61701805252613
sei-network,133.29800876544698
litecoin,127.72090833767382
wrapped-quil,127.63518325953423
popcat,127.21310165371645
self-chain,126.21244362772667
paraswap,126.09263982669019
woman-yelling-at-cat,124.22461118989887
optimism,123.98528074674282
fwog,123.05090980249065
ait-protocol,121.36981147677481
autonolas,119.03239547932182
kusama,118.85835300467116
pyth-network,117.10453596838792
kaspa,116.25663343673597
hilo-2,115.8559346213178
vectorchat-ai,115.1586026333319
cow-protocol,114.47098563583954
blur,113.86546259621737
wazirx,113.72736998515443
stader,113.69913998346048
crown-by-third-time-games,113.31868357451984
endurance,113.27898873775598
aptos,112.95416192571878
conflux-token,112.2998126566222
astar,112.15436177077623
cardano,112.02002537573348
tron,111.90445710784248
mumu-the-bull-3,111.58909953479498
woo-network,110.63339156989456
layerzero,110.4344219700448
helium,110.38914205384346
flow,109.71460774868137
ripple,109.19568450649149
wojak,108.7644927680618
simon-s-cat,108.72025187601278
arbitrum,108.23057656052745
uniswap,108.12644331345908
injective-protocol,108.11862419015137
the-open-network,107.99066916633289
sui,107.97927047697185
filecoin,107.87641595847212
rollbit-coin,106.8954997622365
fetch-ai,106.55952762347955
morphware,106.37386379953419
pocket-network,105.98221162027068
zignaly,105.41541253775372
drift-protocol,104.83273932831943
theta-fuel,104.71116787447532
celo,104.53363284363006
jito-governance-token,104.25526358881004
acolyte-by-virtuals,103.52768632467593
mina-protocol,102.8004009596778
kerosene,102.55791979735905
inverse-finance,102.42335831468633
cartesi,102.24648326117435
kamino,101.85871631068494
velodrome-finance,101.39903435703195
near,101.26555298895921
ethereum,101.16997228137785
alephium,100.99956025726385
meta-2,100.97368963728879
stellar,100.34024506862978
sekoia-by-virtuals,99.92367976284717
synesis-one,99.69380531416884
vanar-chain,98.19813936755166
hyperliquid,97.44246998958508
render-token,97.08431673866646
bitcoin,95.26347348653013
aave,94.81000249159575
pepe,94.55163818104337
across-protocol,94.34499531086881
dogecoin,94.28949995141177
retardio,94.05346132454365
blockstack,93.74842069625913
theta-token,93.64985941765718
graphlinq-protocol,93.63664632021411
mog-coin,93.57935157932016
akash-network,93.5570503703177
alchemy-pay,93.43339187342725
virtual-protocol,93.28234475944059
spx6900,92.17706440880914
meow,91.90265248216512
mother-iggy,91.61145305564263
xnet-mobile-2,91.51741777034833
livepeer,91.3586978940308
chasm-ai,91.31164942197469
henlo-2,90.70581754687578
openserv,90.35517415496518
io,90.06675807088786
chainlink,89.83396303270324
puffer-finance,89.54680620631073
automata,89.16923387029799
aerodrome-finance,88.64885833841808
vertex-protocol,88.16007136021146
jupiter-exchange-solana,86.9786077015789
cat-in-a-dogs-world,86.4522461520181
harrypotterobamasonic10in,86.3758176179843
pixels,86.0834313798383
natix-network,85.76075610781305
clearpool,85.75588981476672
base-god,85.08644558565085
nosana,84.41149466396995
media-licensing-token,83.7488558013514
bitget-token,83.03586341494363
liquity,82.99582435789739
zeus-network,82.84429007130528
zero1-labs,82.31755957941688
only1,82.06940087117589
elastic-finance-token,81.35049794124373
metaplex,81.05815077288514
saga-2,80.41107197571863
chex-token,80.40708101313201
apu-s-club,80.15269662914105
freysa-ai,79.51473493937267
ethena,79.34030381699415
dogwifcoin,78.82439154520983
dymension,78.49543573971772
banana-gun,78.47119869938042
pudgy-penguins,78.45072044282418
dinero-2,77.20102368314774
solana,77.1612994682039
aixbt,76.8935565512186
spectra-finance,76.80780979417864
selfiedogcoin,75.73095545391236
send-2,75.69747632143661
tars-protocol,73.98318313367479
minimini,73.32056480993968
billy,73.29544160278884
spectral,73.22082121265757
non-playable-coin,72.31901433100222
neur-sh,71.25905395608481
dither,70.7788365466484
echelon-prime,68.8251385679017
ora-protocol,67.95518145942651
picasso,66.57835345820891
yne,65.98813752300093
dream-machine-token,65.76712713275167
dubbz,65.72996806753417
loomlay,65.51142000273526
carbify,64.93690434182811
monkeyhaircut,64.71214836970452
buttholes,64.31553459832574
lock-in,63.474894719212635
empyreal,62.39987542292078
orbit-3,61.89933065847235
illuminex,61.518244329510964
duck-ai,60.689578563412006
heurist,59.96871377966785
heurist,59.96871377966785
peapods-finance,56.795235353737056
gigachad-2,55.552391147733246
smoking-chicken-fish,54.34970852781919
raydium,53.27152691954804
fartcoin,51.57062053916544
caprisun-monkey,50.06008983464139
alphaarc,49.826372873104525
dog-with-apple-in-mouth,43.20465527251726
aura-on-sol,39.11250442504385
iiii-lovvv-youuuu,31.611300869785616
