coin,totalCurrentValue
carbify,166.1226679406339
across-protocol,155.57818964246528
empyreal,155.1516428188888
mog-coin,154.8743070145775
bitget-token,143.64095555113465
alephium,138.95740663190628
liquity,130.97955371172495
picasso,130.80280859390962
puffer-finance,128.90575301329494
kujira,127.42876292131302
elastic-finance-token,126.68692791467798
pepe,126.16919011555089
morphware,125.82527766437651
hyperliquid,125.53350800086815
chex-token,122.11226713727545
woman-yelling-at-cat,117.54393232773539
aura-on-sol,116.35915097205269
aerodrome-finance,116.31838468125181
ethena,114.3563693674727
ait-protocol,113.83593470524444
apu-s-club,112.75565830712065
gigachad-2,112.73319036943425
clearpool,112.72576558235058
dinero-2,111.88438320449254
kamino,110.50406918265402
nosana,108.91642309078486
natix-network,107.54943578522317
retardio,107.24076673581338
caprisun-monkey,107.23633970509796
hilo-2,106.88009928015391
mumu-the-bull-3,106.82910081761683
peapods-finance,106.82344418814525
sui,106.59833415302734
echelon-prime,106.59680773561799
render-token,106.33936379286547
kaspa,106.28478002175575
uniswap,105.61242760440521
aave,105.58716279639435
xnet-mobile-2,104.87468587366405
only1,104.5795898459182
pocket-network,103.81551146209422
base-god,103.38446678051322
jito-governance-token,103.31283400171196
paraswap,103.21739309420606
instadapp,102.09290495512965
velodrome-finance,101.0943028796837
non-playable-coin,100.91387241894277
dubbz,100.857136579731
maple,100.7802259354063
bitcoin,100.70109051305701
livepeer,100.37781828649172
dogecoin,100.08462419342005
selfiedogcoin,99.97862475107385
simon-s-cat,99.9402980323643
illuminex,99.3827140858998
monkeyhaircut,99.3482796653989
virtual-protocol,99.10413150780832
ripple,99.10256106465732
eden,98.95930010840272
spx6900,98.14556512083342
io,98.06396629784128
wojak,97.79835203833015
ethereum,97.57976992658598
dogwifcoin,97.31171589326651
vectorchat-ai,97.2944663514555
zignaly,97.20035775998832
kerosene,96.4684314306032
iiii-lovvv-youuuu,96.32117157640616
solana,96.13474082356211
chainlink,96.12186334138428
fwog,95.73156175592585
vertex-protocol,95.50625363312686
harrypotterobamasonic10in,95.46820426444862
fantom,95.4545936879212
layerzero,95.39777754888455
billy,94.939197170103
minimini,94.8964731382007
michicoin,93.94465241098358
bittensor,93.9282897243765
thorchain,93.38882827870648
autonolas,93.36794693074185
helium,93.26048846290702
akash-network,92.99173016744139
mantra-dao,92.575046066502
smoking-chicken-fish,92.17432728734552
popcat,91.4300828279422
drift-protocol,91.35997665279861
injective-protocol,91.04976081316288
optimism,90.99021126871844
cow-protocol,90.97944316290587
grass,90.93168181089531
banana-gun,90.81069995238904
aptos,90.58977134846297
wazirx,90.51523460704152
metaplex,90.50755918676748
raydium,90.42557698798849
stader,90.4064615442841
rollbit-coin,89.95940218939927
mina-protocol,89.92303524036976
near,89.82585093388731
dream-machine-token,89.66685849372449
cat-in-a-dogs-world,89.60820575761237
meta-2,89.13987710421425
cardano,88.82058272332908
theta-fuel,88.48701493299447
wrapped-quil,88.36019531064217
spectral,88.34555394134595
stellar,88.16796332316152
arbitrum,87.95411062379635
blockstack,87.60493132722779
the-open-network,86.89214885431713
automata,86.66696909502876
mother-iggy,86.33880758890547
zeus-network,85.99534617554953
conflux-token,85.91885814235948
theta-token,85.89791875582085
jupiter-exchange-solana,85.85603911350832
chasm-ai,85.81741913428898
flow,85.66280258284962
synesis-one,85.40943596020269
sei-network,85.30651429622303
lock-in,85.26183734074891
self-chain,85.1347814092053
dymension,85.1179270278246
celo,85.0595862941067
pyth-network,85.03693945062129
blur,84.96478664984578
pixels,84.30879212195686
celestia,83.98958431749084
endurance,83.73025250722048
cartesi,83.56044002265551
tron,83.49305536204133
astar,83.00465700766692
kusama,82.86095132478663
alchemy-pay,81.99635671397816
saga-2,81.65443053137977
filecoin,80.4425149945118
dither,80.37976402271987
crown-by-third-time-games,78.8433998902667
thena,78.67046368651286
graphlinq-protocol,78.53016450060139
zero1-labs,68.93616367978389
ora-protocol,63.9793630123464
pudgy-penguins,0
