coin,totalCurrentValue
ava-ai,1633.4574763748499
duck-ai,524.9453028306959
send-2,489.26829597804203
freysa-ai,464.2034841418761
henlo-2,379.1165415649145
spectra-finance,286.7068370836985
sekoia-by-virtuals,269.66791080435814
meow,237.11252393700045
aixbt,208.6207396904903
bitget-token,192.86299814620017
gigachad-2,186.72405734767565
spx6900,184.32070977408247
ora-protocol,177.78181347133636
automata,168.33452350042825
dinero-2,162.24205580154896
vectorchat-ai,156.03151931620047
puffer-finance,151.9889361559101
echelon-prime,144.04693160456037
pudgy-penguins,140.15527061079936
retardio,138.34119525182444
meta-2,135.97555596903314
iiii-lovvv-youuuu,135.52203956844022
sui,134.8321500130519
apu-s-club,134.35479841533814
stellar,134.29290183686751
stader,133.9752935413748
virtual-protocol,133.21470085881023
theta-fuel,133.11055270776126
zeus-network,131.9007674116067
drift-protocol,131.06447213433637
euler,129.58499325238859
ripple,126.74585048097535
base-god,126.21018532626962
cardano,125.96102570760051
dogecoin,125.74372168909355
livepeer,122.87244122494936
cow-protocol,122.62950504974752
raydium,122.20258064635912
pepe,121.95754248348229
uniswap,120.64378203205622
theta-token,120.02569655248233
kusama,118.99379989946712
litecoin,117.4130138180934
grass,116.68865895393719
render-token,115.78483152762652
nosana,115.73811553915726
inverse-finance,115.32586454856192
flow,115.24492789384506
filecoin,115.08654066177819
fetch-ai,114.63091516836509
peapods-finance,114.47341587992854
minimini,114.08535939994525
lock-in,113.16265467039752
tars-protocol,112.73281073045275
celestia,112.28768886434864
woo-network,111.98621620353815
astar,111.9061164612556
injective-protocol,111.5034533511655
io,110.73207201847538
bittensor,110.42514703224484
the-open-network,110.2386642785551
cat-in-a-dogs-world,109.64123481408954
mantra-dao,109.46273066283038
near,109.17399565352781
optimism,109.16481939941013
celo,108.78896737461265
openserv,108.34858313410082
arbitrum,108.31905722063632
akash-network,107.62827470613145
alchemy-pay,106.90514158105599
jupiter-exchange-solana,106.77577664738499
solana,106.60430518123397
banana-gun,106.07739298554277
cartesi,106.06366413674537
aave,105.78745094747138
kaspa,105.2790215804852
ethereum,104.80012567179402
fwog,104.48907120729605
thena,104.25694973295205
mina-protocol,103.88390140441538
tron,103.789727109601
smoking-chicken-fish,103.56287544179636
liquity,103.19042593622306
ethena,102.72758773441304
conflux-token,102.39086078340962
illuminex,102.39002087158258
vanar-chain,102.36592768100681
non-playable-coin,101.78264678315975
bitcoin,101.77684476221808
sei-network,101.60447384683053
fartcoin,101.088382401709
empyreal,100.85543069834561
pyth-network,100.40691508860812
harrypotterobamasonic10in,99.10771539387088
dubbz,98.72686195609718
chainlink,98.68345772753072
endurance,98.47480062817087
vertex-protocol,97.95017584137524
zignaly,97.6543463464233
jito-governance-token,96.89940012267174
paraswap,96.14261646613056
dog-with-apple-in-mouth,96.13724675850331
pixels,96.0125709199024
blockstack,95.85038101661027
wojak,95.34593888727507
metaplex,95.29265651985658
blur,94.95029410513456
morphware,94.312958991458
self-chain,93.87654879326413
dymension,93.72533465065173
layerzero,93.60517694070428
saga-2,93.46904436014694
dither,93.21161888758404
michicoin,93.19355380800556
contango,93.06366586464522
hyperliquid,93.05497900567929
pocket-network,92.92427324496774
mog-coin,92.2613269085947
chasm-ai,91.86891804294049
eden,90.82225633851229
caprisun-monkey,90.70174446729547
ait-protocol,90.47735397810168
hilo-2,89.79345370128108
across-protocol,89.77527258380343
only1,89.6488508635899
synesis-one,89.59204598499147
dogwifcoin,88.84900807469053
popcat,88.5389896363137
aptos,88.16151222360865
selfiedogcoin,87.77005419713532
simon-s-cat,86.12681485721063
aura-on-sol,85.79509347362223
kujira,84.79847152059315
helium,83.80409878696041
instadapp,83.79847540368858
aerodrome-finance,83.32546471319759
crown-by-third-time-games,83.22937445193013
dream-machine-token,82.2877788799434
maple,82.04547648243718
graphlinq-protocol,81.37088643031166
fantom,81.34448339117517
carbify,79.54946173161832
media-licensing-token,79.40221338856
velodrome-finance,78.94253521237682
spectral,77.5868181626555
elastic-finance-token,77.55869105334989
wrapped-quil,76.37005145907047
monkeyhaircut,75.97182953496613
clearpool,75.93694870950479
alephium,75.57839185127563
rollbit-coin,75.12276161761822
natix-network,74.32781042585248
thorchain,74.17178295135228
autonolas,74.14584045633178
zero1-labs,72.99907953665257
billy,71.84635294520238
picasso,69.54160827280602
mother-iggy,66.74505302822935
mumu-the-bull-3,64.8500692695109
kamino,64.5200562662569
woman-yelling-at-cat,62.944762251978126
chex-token,61.40349576111537
heurist,61.053870828048574
kerosene,60.262582263139564
build-on-bnb,59.97821657293747
xnet-mobile-2,56.8215106069644
wazirx,28.997667461785174
swarms,0
alphaarc,0
yne,0
neur-sh,0
buttholes,0
acolyte-by-virtuals,0
loomlay,0
